anime_id,title,score,genre
2532,Onna Kyoushi Yumi no Houkago,5.96,Hentai
4009,Heisa Byoutou,6.08,Hentai
13379,Okusama wa Michael,6.2,Hentai
32930,Fairy Tail OVA (2016),7.48,"Comedy, Magic, Ecchi, Fantasy, Shounen"
6980,Kaidan Restaurant,7.36,"Horror, Kids, Mystery, Supernatural"
30770,Maid-san to Boin Damashii,5.52,"Harem, Hentai"
6533,Atarashii Sekai,6.56,Music
9465,Break Blade 4: Sanka no Chi,7.94,"Action, Fantasy, Mecha, Military, Shounen"
31044,Kamisama Minarai: Himitsu no Cocotama,6.11,"Slice of Life, Kids, Magic, Fantasy"
33108,Anime Douyou,5,"Music, Kids"
22541,Oniku Daisuki! Zeushi-kun,5.56,Comedy
37357,Prism,5.67,Music
783,Miami Guns,6.58,"Comedy, Ecchi, Police, Shounen"
34669,Ba La La Xiao Mo Xian Zhi: Feiyue Cai Ling Bao 2nd Season,5,"Comedy, Magic, Shoujo"
9731,Nurarihyon no Mago Recaps,6.39,"Action, Supernatural, Demons, Shounen"
664,Fullmetal Alchemist: Reflections,7.37,"Adventure, Fantasy, Comedy, Military, Drama, Shounen"
23317,Kuroshitsuji: Book of Murder,8.34,"Comedy, Demons, Fantasy, Historical, Mystery, Shounen, Supernatural"
30061,Genki Bakuhatsu Ganbaruger: Hyakka,5.81,"Action, Mecha, Shounen"
31439,Wagamama High Spec,5.46,"Comedy, School"
35286,Henkei Shoujo,5.83,Sci-Fi
34284,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou,7.66,"Slice of Life, Drama, Magic, Fantasy"
2623,Flanders no Inu (Movie),8.01,"Drama, Historical"
4730,Inyoku Tokkyuu Zetsurinou,5.95,Hentai
6412,Yuki Terai,5.78,Music
37419,Kyushu Love Milk Club,4.8,Slice of Life
11889,The iDOLM@STER: 765 Pro to Iu Monogatari,7.54,"Music, Comedy, Drama"
37246,"Moshimoshi, Terumi Desu.",0,"Seinen, Slice of Life"
32699,Minions x Godzilla x Toho Cinema Collaboration Tokubetsu Eizou,5.06,Comedy
4983,Hells,7.06,"Adventure, Comedy, Horror"
35838,Shoujo Shuumatsu Ryokou,8.19,"Adventure, Mystery, Sci-Fi, Slice of Life"
20723,Kyousou Giga (TV) Recaps,6.66,"Action, Fantasy, Supernatural"
9202,Seikon no Qwaser: Jotei no Shouzou,6.51,"Action, Super Power, Supernatural, Ecchi, Seinen"
36160,Yaoguai Mingdan 2nd Season,8.06,"Action, Comedy, Romance, Fantasy"
37033,Emiya-san Chi no Kyou no Gohan,7.59,"Slice of Life, Comedy"
3085,Koharu Biyori,6.73,"Ecchi, Comedy, Sci-Fi"
8812,Alice SOS,6.14,Adventure
7053,Fault!!,7.2,Hentai
13117,Hakuouki Movie 1: Kyoto Ranbu,7.86,"Action, Historical, Supernatural, Drama, Samurai, Josei"
6841,Maabou no Kinoshita Toukichirou,5.02,Samurai
36561,Doupo Cangqiong Specials,6.91,"Action, Adventure, Demons, Fantasy"
13041,Battle Break,5.65,"Action, Kids"
10928,Nogizaka Haruka no Himitsu: Finale,7.4,"Comedy, Romance"
1675,Transformers Micron Densetsu,6.8,"Action, Mecha, Sci-Fi, Shounen"
3869,Sakura Momoko Gekijou: Coji-Coji,6.59,"Fantasy, Comedy"
712,Zoids Genesis,7.34,"Action, Adventure, Comedy, Mecha, Military"
23009,Ookami Shounen Ken: Arabia no Kaijin - Ma no Iwa no Kettou,5.58,"Adventure, Kids"
4638,Milkyway,5.64,"Romance, Hentai"
20009,Doubutsu Mura Monogatari,6.38,Kids
32664,Bananya,6.79,"Slice of Life, Comedy, Kids"
3920,Mahou Senshi Sweet Knights: Heroine Ryoujoku Shirei,5.79,Hentai
961,Virtua Fighter,7.13,"Action, Adventure, Martial Arts, Comedy, Shounen"
34030,Bokura no Sex,6.43,Hentai
34156,PePePePengiin,5.26,Comedy
31280,Selector Destructed WIXOSS Movie,7.31,"Game, Psychological"
3514,Noramimi,6.46,Comedy
16059,Aku no Onna Kanbu: Full Moon Night,6.86,"Hentai, Supernatural"
36180,Clock Lock Works,4.78,Music
20177,Gin no Otoko,4.02,"Hentai, Romance"
395,Gantz 2nd Stage,7.22,"Action, Sci-Fi, Horror, Psychological, Supernatural, Drama, Ecchi"
33360,Code Geass: Boukoku no Akito 5 - Itoshiki Monotachi e Picture Drama,6.78,"Comedy, Military"
4421,Moetan Specials,6.59,"Comedy, Ecchi, Magic, School"
24847,Ichigeki Sacchuu!! Hoihoi-san: Legacy,4.83,"Comedy, Sci-Fi"
33903,All-Free kono Natsu Ichioshi Monogatari Campaign Kokuchi Douga,5.89,Slice of Life
870,Dragon Half,6.99,"Comedy, Fantasy, Parody"
31827,Comet Lucifer: Garden Indigo no Shasou kara,6.17,"Adventure, Comedy, Fantasy"
6809,Toshi Densetsu Monogatari Hikiko,6.03,Horror
244,Agatha Christie no Meitantei Poirot to Marple,6.94,"Historical, Mystery"
2614,Mirai Shounen Conan: Kyodaiki Gigant no Fukkatsu,6.86,"Sci-Fi, Adventure, Drama"
36551,Lalala Lala-chan: Patapata Daisensou,4.88,"Adventure, Fantasy, Kids"
13303,Usogui,5.72,"Game, Psychological, Seinen"
10015,YuŠ…æGiŠ…æOh! Zexal,6.5,"Action, Fantasy, Game, Shounen"
10392,Pet Life,6.43,Hentai
35129,Tottoko Hamtarou no Tottoko Taisetsu!! Koutsuu Rule,6.19,"Drama, Kids"
35880,Yowamushi Pedal: Re:Generation,6.94,"Comedy, Sports, Drama, Shounen"
21325,Pupipo!,6.87,"Slice of Life, Comedy, Supernatural, School"
2332,Plastic Little,6.23,"Action, Adventure, Comedy, Ecchi, Mecha, Military, Romance, Sci-Fi"
36934,Captain Tsubasa (2018),7.73,"Action, Sports, Shounen"
34615,Usakame Special,5.69,"Comedy, Sports, Shounen"
33858,Kissaten Soudou,3.38,Comedy
7621,Chuumon no Ooi Ryouriten,6.07,"Horror, Supernatural, Fantasy"
36327,Fate/Apocrypha: Seihai Daisen Kaimaku-hen,6.39,"Action, Historical, Supernatural, Drama, Magic, Fantasy"
30365,Shinmai Maou no Testament Burst OVA,6.95,"Action, Harem, Demons, Romance, Ecchi, Fantasy"
9982,Fairy Tail OVA,7.75,"Comedy, Magic, Ecchi, Fantasy, Shounen"
2693,Detatoko Princess,6.08,"Comedy, Fantasy"
6680,Doujouji,6.09,"Supernatural, Historical"
18455,M Ogui: Last Order,6.43,Hentai
2099,Silent M’_bius: The Motion Picture,6.43,"Sci-Fi, Adventure, Supernatural"
7264,Onmyouji Ayakashi no Megami: Inran Jubaku,6.04,"Hentai, Yuri"
24175,Nozo x Kimi,6.58,"Comedy, Ecchi, Romance, School, Shounen"
5613,Ningyou no Yakata,5.61,Hentai
21507,Soul Eater NOT!,6.22,"Action, Comedy, Ecchi, Shounen, Supernatural"
23847,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,8.29,"Slice of Life, Comedy, Drama, Romance, School"
29085,Sei Yariman Sisters Pakopako Nikki The Animation,6.87,Hentai
2862,Tokineiro,5.17,Hentai
33050,Fate/stay night Movie: Heaven&#039;s Feel 3,0,"Action, Fantasy, Magic, Supernatural"
12955,Cele Kano,6.42,Hentai
11197,Kuma no Puutarou,6.27,Comedy
989,Shinshaku Sengoku Eiyuu Densetsu: Sanada Juu Yuushi,6.08,"Historical, Military"
8840,Senkou no Night Raid: Yogen,6.37,"Action, Historical, Military, Super Power"
20931,Oneechan ga Kita,6.49,"Comedy, Slice of Life"
7113,30th Gundam Perfect Mission,7.02,"Mecha, Sci-Fi"
34852,Pikaia!!,5.05,"Slice of Life, Kids, Drama"
1102,Urda,4.74,"Action, Historical, Military, Sci-Fi"
4732,Grope: Yami no naka no Kotoritachi,6.1,Hentai
4087,Michiko to Hatchin,7.88,"Action, Adventure"
16512,Devil Survivor 2 The Animation,7.02,"Action, Demons, Supernatural"
2602,Kenkou Zenrakei Suieibu Umishou,7.22,"Comedy, Sports, Ecchi, School, Shounen"
2434,Kijoku: Princess Double Kari,5.98,Hentai
5614,Shikkaku Ishi,5.79,Hentai
13091,Ojiichan ga Kaizoku Datta Koro,5.4,Comedy
13667,Naruto: Shippuuden Movie 6 - Road to Ninja,7.82,"Action, Super Power, Adventure, Martial Arts, Shounen"
34393,Room Mate,4.9,"Harem, Slice of Life"
4872,Goku Sayonara Zetsubou Sensei,7.92,"Comedy, Parody, School"
3475,Muramasa,6.3,"Historical, Horror, Martial Arts, Samurai"
32684,Suki na Mono wa Suki Dakara Shou ga Nai!!: Onsen ni Ikou!,6.58,"Comedy, School, Shoujo, Shounen Ai, Slice of Life"
1927,Gakuen Tokusou Hikaruon,5.81,"Action, Super Power, Martial Arts, School"
8316,Kawasaki Frontale x Tentai Senshi Sunred,5.97,"Comedy, Parody, Seinen, Sports, Super Power"
2079,Majuu Senshi Luna Varga,5.96,"Adventure, Comedy, Ecchi, Fantasy, Magic"
29771,Recorder,5.23,"Dementia, Music"
5140,Karaoke Senshi Mike-tarou,6.96,"Kids, Music"
34754,Rilu Rilu Fairilu: Yousei no Door,6.75,"Slice of Life, Magic, Fantasy"
6438,Detective Conan OVA 09: The Stranger in 10 Years...,8.05,"Adventure, Comedy, Mystery, Police, Shounen"
10003,Kago Shintarou Anime Sakuhin Shuu,5.08,"Comedy, Dementia, Horror, Seinen"
72,Full Metal Panic? Fumoffu,8.16,"Action, Comedy, School"
2800,Candy Candy,7.58,"Slice of Life, Drama, Shoujo"
36889,Oyasumi Sex,0,Hentai
36386,Meiwaku Danchi,3.67,"Music, School"
10827,Wizard Girl Ambitious,6.82,"Fantasy, Hentai"
20047,Sakura Trick,7.15,"Slice of Life, Comedy, Romance, School, Seinen, Shoujo Ai"
25537,Fate/stay night Movie: Heaven&#039;s Feel - I. Presage Flower,8.47,"Action, Fantasy, Magic, Supernatural"
36674,Shukka Fuufu,4.21,Music
36439,Sword Art Online Movie: Ordinal Scale - Sword Art Offline,7.23,Comedy
386,H2,7.36,"Comedy, Romance, Shounen, Sports"
33242,IS: Infinite Stratos 2 - Infinite Wedding,6.55,"Harem, Comedy, Romance"
34375,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 2 - Tamashii,7.94,"Drama, Fantasy, Magic, Slice of Life"
16700,Higurashi no Naku Koro ni Kaku: Outbreak,7.35,"Horror, Mystery, Psychological, Thriller"
24363,Kitsune to Circus,5.05,"Comedy, Kids"
33208,Utawarerumono: Itsuwari no Kamen Specials,6.68,"Comedy, Fantasy"
9007,Sore Ike! Anpanman: Black Nose to Mahou no Uta,5.9,"Comedy, Fantasy, Kids"
6948,Bakemonogatari Recap,7.38,"Mystery, Romance, Supernatural"
4154,Time Bokan Series: Yattodetaman,6.55,"Action, Adventure, Comedy, Fantasy, Mecha"
25517,Magic Kaito 1412,7.96,"Adventure, Comedy, Romance, Shounen"
25987,Tensai Bakavon: Yomigaeru Flanders no Inu,5.54,"Comedy, Parody"
17791,Kyoto Animation: Ikitaku Naru Omise-hen,6.31,Sci-Fi
34366,Kimi dake no Boku de Iru kara,6.17,Music
5962,Metal Fight Beyblade,6.7,"Adventure, Comedy, Sports"
36483,B-Project: Kodou*Ambitious 2,0,"Music, Shoujo"
22975,Kaibutsu-kun: Demon no Ken,5.85,"Comedy, Horror, Kids, Shounen"
34798,Yuru CampŠ__,8.35,"Slice of Life, Comedy"
10161,No.6,7.72,"Action, Sci-Fi, Mystery, Drama"
32773,Nintama Rantarou no Uchuu Daibouken with Cosmic FrontŠ…æNext,5.58,"Adventure, Space, Comedy, Kids"
23305,Shin Sei Yariman Gakuen Enkou Nikki The Animation,6.63,Hentai
34723,Youjo Shenki Episode 0,6.06,Parody
1431,Lupin III: Ai no Da Capo - Fujiko&#039;s Unlucky Days,6.98,"Action, Adventure, Mystery, Comedy, Seinen"
10709,Manga Nihon Keizai Nyuumon,6.33,"Slice of Life, Historical, Drama, Seinen"
33023,Touken Ranbu: Hanamaru,6.89,"Action, Slice of Life, Comedy, Historical, Drama, Fantasy"
844,Konjiki no Gash Bell!!: 101 Banme no Mamono,7.39,"Adventure, Shounen, Supernatural"
17717,Mobile Suit Gundam: The 08th MS Team - A Battle with the Third Dimension,7.19,"Action, Mecha, Military"
8652,Arbeit Shiyo!!,6.05,Hentai
2625,TheŠ…æDoraemons: The Mysterious Thief Dorapan The Mysterious Cartel,6.99,"Kids, Fantasy, Comedy, Sci-Fi, Shounen"
7681,Kyouryuu Wakusei,6.11,"Adventure, Fantasy, Historical, Sci-Fi"
962,Aria The Natural,8.26,"Fantasy, Sci-Fi, Shounen, Slice of Life"
6162,Tailenders,6.83,"Action, Adventure, Cars, Sci-Fi"
37491,Gintama.: Shirogane no Tamashii-hen 2,0,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen"
37611,Future Card Buddyfight Battsu: All-Star Fight,6.86,Game
9078,Rokudenashi Blues 1993,6.4,"Action, Comedy, School, Drama, Sports, Shounen"
8861,"Yosuga no Sora: In Solitude, Where We Are Least Alone.",6.58,"Drama, Ecchi, Harem, Romance"
36981,Neko no Dayan (2017),4.5,Kids
6880,Deadman Wonderland,7.41,"Action, Sci-Fi, Horror, Shounen"
3672,Tottemo! Luckyman,6.83,"Comedy, Super Power, Sci-Fi, Shounen"
5303,Xabungle Graffiti,5.76,Mecha
6625,Nono-chan,6.42,"Comedy, Slice of Life"
21679,"Saikin, Imouto no Yousu ga Chotto Okashiinda ga. OVA",6.5,"Ecchi, Comedy, Romance, Supernatural, Shounen"
14283,Vividred Operation,6.52,"Action, Sci-Fi, Ecchi"
7329,Tottoko Hamtarou Movie 1: Ham-Ham Land Daibouken,6.77,"Kids, Adventure, Comedy"
37484,Duel Masters!,5.67,"Action, Adventure, Comedy, Shounen"
32902,Mahoutsukai no Yome: Hoshi Matsu Hito,8.26,"Slice of Life, Magic, Fantasy, Shounen"
28385,Seto no Hanayome Picture Drama,6.45,"Comedy, Parody, Romance, School"
2742,Omoikkiri Kagaku Adventure Sou Nanda!,5.64,"Comedy, Kids, Sci-Fi"
4094,Batman: Gotham Knight,7.08,"Action, Adventure, Martial Arts"
18227,Bakujuu Gasshin Ziguru Hazeru,4.4,"Action, Mecha"
4186,Chrome Shelled Regios,7.51,"Action, Adventure, Fantasy, School, Sci-Fi"
29929,Tsuru no Ongaeshi,4.51,Kids
7740,Queen&#039;s Blade: Gyokuza wo Tsugu Mono Specials,6.27,"Action, Adventure, Ecchi, Fantasy"
8985,Yojouhan Shinwa Taikei Specials,6.35,Comedy
1406,Gibo,6.09,"Drama, Hentai, Romance"
13183,Fate/Zero Remix,7.2,"Action, Fantasy, Supernatural"
37272,Kujira no Kora wa Sajou ni Manabu!,6.91,"Mystery, Comedy, Drama, Fantasy, School, Shoujo"
12895,Uchuu Shounen Soran (Movie),5.4,"Action, Adventure, Sci-Fi"
1631,Eureka Seven: Navigation ray=out,7.05,"Sci-Fi, Mecha"
108,Ou Dorobou Jing in Seventh Heaven,7.39,"Adventure, Fantasy, Psychological, Comedy, Shounen"
29876,Chu Feng: B.E.E,6.03,"Action, Sci-Fi, Comedy, Romance, Fantasy, Mecha, School"
22819,Aikatsu! Movie,7.42,"Slice of Life, Music, School, Shoujo"
381,Fushigi Yuugi OVA 2,7.35,"Adventure, Fantasy, Martial Arts, Romance, Historical, Drama, Shoujo"
2388,Tachiguishi Retsuden,6.08,Comedy
32876,Nameko: Sekai no Tomodachi,5.17,"Comedy, Kids"
7597,"Boku, Otaryman.",6.22,"Comedy, Seinen, Slice of Life"
612,PetoPeto-san,6.6,"Comedy, Fantasy, Romance, School"
32895,Chijoku no Seifuku,6.94,Hentai
476,Ginban Kaleidoscope,7.44,"Sports, Supernatural, Drama, Romance"
1771,Ring ni Kakero 1: Nichibei Kessen-hen,6.75,"Action, Sports, Shounen"
22821,Himitsukessha Taka no Tsume EX,5.97,"Comedy, Parody, Super Power"
28205,Fastening Days,6.53,"Kids, Magic"
13233,Mugen no Ryvius: Illusion,5.73,Comedy
25081,Daisougen no Chiisana Tenshi Bush Baby Specials,5.65,"Adventure, Drama"
24405,World Trigger,7.68,"Action, Sci-Fi, Supernatural, School, Shounen"
17601,Non-tan to Issho,6.7,Kids
4042,Hanappe Bazooka,5.65,"Action, Comedy, Ecchi, Magic, School"
1642,Sugar Sugar Rune,7.54,"Fantasy, Magic, Shoujo"
34414,Nanbaka 2,7.62,"Action, Comedy, Drama"
695,Canvas: Sepia-iro no Motif,5.77,"Comedy, Romance, Slice of Life"
34443,Baki (ONA),0,"Action, Martial Arts, Shounen"
23385,Kyoukai no Kanata: Shinonome,7.76,"Fantasy, Slice of Life, Supernatural"
34103,Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen,7.86,"Action, Psychological, Horror, Mystery"
36753,Kakushin,5.78,"Music, Shounen Ai"
3403,The Guts!,6.41,Hentai
18845,Ninja Hattori-kun (2012),6.51,Comedy
22543,Kyonyuu Kazoku Saimin,6.87,Hentai
3656,Monochrome Factor,7.1,"Action, Shounen Ai, Supernatural"
1708,Majuu Sensen: The Apocalypse,5.62,"Action, Super Power, Demons, Supernatural, Shounen"
13659,Ore no Imouto ga Konnani Kawaii Wake ga Nai.,7.29,"Slice of Life, Comedy, Romance"
21185,Baby Steps,7.94,"Romance, School, Shounen, Sports"
3847,Sekai Meisaku Douwa: Hakuchou no Ouji,6.89,Fantasy
34891,Buppu na Mainichi,5.17,Comedy
35531,Otsukisama Light,3.38,Music
2065,Gall Force: New Era,5.91,"Action, Military, Sci-Fi, Space, Mecha"
8624,Digimon Xros Wars,6.95,"Action, Adventure, Comedy, Fantasy, Shounen"
36746,1/100 Shibuya Crossing,5.23,Slice of Life
33456,Fate/kaleid liner PrismaŠ…æIllya 3rei!! Specials,6.86,"Comedy, Magic, Ecchi"
3870,Kick no Oni,6.73,"Shounen, Sports"
483,Kurau Phantom Memory,7.43,"Action, Sci-Fi, Space, Super Power, Drama"
36836,Toho Cinemas x Pokemon Go,5.7,Comedy
31463,"Maemilggot, Unsu Joeun Nal, Geurigo Bombom",5.64,"Drama, Slice of Life"
182,Tenkuu no Escaflowne,7.77,"Adventure, Psychological, Romance, Fantasy, Mecha, Shoujo"
2994,Death Note: Rewrite,7.81,"Mystery, Police, Psychological, Supernatural, Thriller"
36246,Monsuto Anime: Kieyuku Uchuu-hen,6.42,"Action, Fantasy, Game"
31471,MILPOMŠ…Ä,4.47,"Comedy, Shoujo"
13715,Kennel Tokorozawa,4.79,"Ecchi, Comedy, School"
28361,Kaseifu ga Ita.,4.41,"Slice of Life, Comedy, Shoujo"
32511,Girls & Panzer: Nihon Senshadou Renmei News,6.68,Comedy
8855,Eiyuu Gaiden Mozaicka,5.98,Fantasy
9282,Duel Masters Movie 3: Honoo no Kizuna XX,6.14,"Game, Shounen"
274,Kiddy Grade,7.28,"Action, Sci-Fi, Super Power, Ecchi, Mecha"
1190,Tennis no Ouji-sama: Sonzoku Yama no Hi,7.46,"Adventure, Comedy, Sports, Shounen"
6401,ef: A Tale of Melodies. - Prologue,7.38,Music
36605,Tic Tac Dreamin&#039;,5.33,Music
3297,Aria The Origination,8.59,"Fantasy, Sci-Fi, Shounen, Slice of Life"
21863,Mangaka-san to Assistant-san to The Animation,7.32,"Comedy, Ecchi, Harem, Seinen, Slice of Life"
1796,Dirty Pair: The Movie,7.16,"Action, Sci-Fi, Adventure, Comedy, Police"
235,Detective Conan,8.25,"Adventure, Mystery, Comedy, Police, Shounen"
2201,Pokemon Advanced Generation: Pokemon Ranger to Umi no Ouji Manaphy,6.98,"Action, Adventure, Drama, Fantasy, Kids"
12863,Pretty Rhythm: Dear My Future,6.93,"Slice of Life, Sports, Music, Shoujo"
19151,Walkure Romanze,6.52,"Action, Ecchi, Romance, Harem, School, Sports"
33969,Shuangsheng Lingtan,7.5,"Mystery, Psychological"
35448,Yo! Daitouryou Trap-kun,4.27,"Comedy, Parody"
1263,Suika,6.59,"Drama, Fantasy, Hentai, Romance"
2143,Saiyuuki Reload: Burial,8.01,"Action, Adventure, Drama, Fantasy, Shoujo"
1524,Fuujin Monogatari,7.31,"Slice of Life, Fantasy, Supernatural, School, Drama"
15431,Natsu-iro Kiseki: 15-kaime no Natsuyasumi,6.8,Slice of Life
1818,Claymore,7.87,"Action, Adventure, Super Power, Demons, Supernatural, Fantasy, Shounen"
5998,Hottarake no Shima: Haruka to Mahou no Kagami,7.51,Fantasy
37294,Wangu Xian Qiong 2nd Season,6.94,"Adventure, Comedy, Fantasy, Shounen"
34194,Anime Hachiko Monogatari,7.11,Kids
35618,Li&#039;l Chillun&#039;,6.1,"Kids, Fantasy"
3225,Minami-ke Okawari,7.4,"Comedy, School, Slice of Life"
1435,Lupin III: Lupin vs. Fukusei-ningen,7.07,"Action, Adventure, Mystery, Comedy, Seinen"
37283,Beyblade Burst Chouzetsu,6.58,"Action, Adventure, Sci-Fi, Shounen, Sports"
29103,Tanoshii Sansuu,5.08,"Kids, Music"
34391,Mobile Suit Gundam Thunderbolt 2nd Season,7.41,"Action, Military, Sci-Fi, Space, Drama, Mecha"
35700,Korogashi-ya no Pun,4.09,Kids
10604,Hidan no Aria Special,6.93,"Action, Comedy, Mystery, Romance"
5538,Tegamibachi: Hikari to Ao no Gensou Yawa,7.53,"Adventure, Slice of Life, Supernatural, Fantasy, Shounen"
30745,Kyoukai no Kanata Movie: I&#039;ll Be Here - Kako-hen - Yakusoku no Kizuna,8,Music
10396,Ben-To,7.42,"Action, Comedy, Martial Arts"
7591,Tono to Issho,6.7,"Comedy, Historical, Parody, Samurai, Seinen"
32775,Gene,4.99,Music
35388,Ameya Tanuki,3.79,Comedy
19581,Houseki no Kuni,6.51,"Fantasy, Sci-Fi, Seinen"
35842,FLCL Alternative,7.1,"Action, Comedy, Dementia, Mecha, Parody, Sci-Fi"
23969,Fuku-chan no Kishuu,6.89,"Comedy, Historical"
32338,Yes! BanG_Dream!,6.32,Music
33607,Kahei no Umi,7.44,Historical
30464,Shinmai Maou no Testament Specials,6.97,"Comedy, Demons, Ecchi, Fantasy"
31485,Aikatsu Stars! Movie,7.43,"Music, School, Shoujo, Slice of Life"
29755,Haikyuu!! Movie 1: Owari to Hajimari,8.04,"Comedy, Sports, Drama, School, Shounen"
11697,Area no Kishi,7.33,"Comedy, School, Shounen, Sports"
17719,Mahoutsukai Sally (Movie),5.96,"Comedy, Magic, Shoujo"
34178,Inazuma Eleven: Outer Code,7.1,Sports
8291,Ojousama wa H ga Osuki: The Animation,7.24,Hentai
35632,"""Kinako"" x Mameshiba Movie",5.14,"Comedy, Parody"
33253,Ajin 2nd Season,7.91,"Action, Mystery, Horror, Supernatural, Seinen"
31405,Joker Game,7.13,"Military, Historical, Drama"
4896,Umineko no Naku Koro ni,7.28,"Mystery, Horror, Psychological, Supernatural"
8245,Metal Fight Beyblade vs. Taiyou: Shakunetsu no Shinryakusha Sol Blaze,6.74,"Adventure, Comedy, Sports"
16353,Love Lab,7.44,"Comedy, Romance, School"
11497,Sore Ike! Zukkoke Sannin-gumi,6.31,"Comedy, Kids, School"
37664,Sukoyaka Oyako 21 x Taka no Tsume Dan,5.4,"Drama, Parody, Slice of Life"
37777,"Chiisana Tayori, Ookina Tayori.",5.67,"Drama, Music"
30795,Bakuon!!,6.52,"Comedy, Seinen, Slice of Life"
9782,Norageki!,6.25,"Mystery, Sci-Fi, Space"
7303,Detective Conan: Black History,7.71,"Adventure, Mystery, Comedy, Police, Shounen"
3783,Kara no Kyoukai 3: Tsuukaku Zanryuu,8.16,"Action, Mystery, Supernatural, Drama, Thriller"
31566,Ketsuekigata-kun! 3,6.45,Comedy
35238,Dainiji Ura Nyuugakushiken The Animation,6.05,Hentai
31035,Inferno Cop Specials,6.17,"Action, Comedy"
30512,Hero Company,5.09,"Comedy, Super Power, Seinen"
32553,Nisekoi: OVA,7.18,"Harem, Comedy, Parody, Magic, Romance, Shounen"
36418,Koneko no Chii: Ponponra Dairyokou,6.49,Slice of Life
33724,Monster Strike The Movie: Hajimari no Basho e,6.91,"Action, Game, Fantasy"
33124,WakuwakuŠÈÇNukegake Daisakusen,4.29,"Music, Cars"
2077,Kindaichi Shounen no Jikenbo Movie 1: Operazakan - Aratanaru Satsujin,7.19,"Mystery, School, Shounen"
20083,Doteraman,6.92,"Sci-Fi, Comedy"
2716,Urayasu Tekkin Kazoku,7.13,"Comedy, Shounen"
36136,Crystal Clear,6.53,"Music, Space"
13693,Ippatsu Hicchuu!! Devander,5.59,"Action, Sci-Fi, Parody, Super Power, Mecha"
31630,"Gyakuten Saiban: Sono ""Shinjitsu"", Igi Ari!",6.44,"Mystery, Comedy, Police, Drama"
304,Aa! Megami-sama! Movie,7.63,"Comedy, Magic, Romance, Seinen, Supernatural"
27601,Chuunibyou demo Koi ga Shitai! Ren: The Rikka Wars,7.56,"Comedy, Drama, Romance, School, Slice of Life"
36604,Bang Babang Bang!!!,5.31,Music
6981,Super Zugan,6.97,"Game, Comedy, Shounen"
18731,Bokutachi no Peace River,5.41,"Adventure, Drama, Kids, Supernatural"
36729,Fate/Apocrypha: Seihai Taisen Douran-hen,6.39,"Action, Drama, Fantasy, Historical, Magic, Supernatural"
31575,Offside,5.67,"Action, Drama, Sports"
24699,Ai Tenchi Muyou!,6.27,"Comedy, Sci-Fi, Shounen"
37584,Bakumatsu,0,"Action, Historical, Samurai"
5098,Andersen Monogatari,6.15,"Kids, Fantasy, Drama"
32289,Anison Nippon,5.1,"Action, Sci-Fi"
3037,GS Mikami: Gokuraku Daisakusen!!,6.71,"Comedy, Fantasy"
33102,Nijiiro Days: Houkago Special,6.62,"Slice of Life, Comedy, Romance, School, Shoujo"
33689,Dive to Blue,6.16,Music
34900,Biblia Koshodou no Jiken Techou,0,"Mystery, Drama"
