anime_id,title,type,episodes,score,rank,popularity,favorites,genre,duration_min
30346,Doukyuusei (Movie),Movie,1,8.43,149,1242,1543,"Slice of Life, Romance, School, Shounen Ai",60
25669,Niku Mesu R30: Nikuyoku ni Ochita Mesu-tachi The Animation,OVA,1,6.27,,7183,3,Hentai,28
914,Ike! Ina-chuu Takkyuubu,TV,26,7.67,1168,3680,100,"Comedy, Ecchi, School, Sports",24
8724,Nobiro Nobiro Daisuki na Ki,Music,1,5.91,7547,11254,0,"Fantasy, Music",2
25971,Angel (Special),Special,1,5.6,8186,10921,2,Dementia,6
19965,Ikinari Dagon,TV,12,6.27,10557,12666,2,"Adventure, Fantasy",25
25649,Junjou Romantica 3,TV,12,8.09,447,1370,462,"Comedy, Drama, Romance, Shounen Ai",24
3014,Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai,Movie,1,8.03,517,2661,34,"Action, Military, Sci-Fi, Space",59
34489,Cinderella Girls Gekijou: 5 Shuunen Kinen Short Anime,ONA,1,6.13,6991,7898,1,Comedy,3
1246,Yuugo: Koushounin,TV,13,7.22,2754,4109,23,"Action, Military, Mystery, Psychological, Drama, Seinen",24
12005,What&#039;s Michael?,OVA,1,6.04,7268,9934,0,Comedy,55
4114,Onegai My Melody: Kuru Kuru Shuffle!,TV,52,7.34,2286,6478,12,"Fantasy, Magic, Comedy",22
580,Kogepan,TV,10,7,3569,4907,32,Comedy,4
35560,Shirome-chan no Uta,Music,1,3.67,12109,13944,0,"Comedy, Music",1
429,Kaleido Star: Legend of Phoenix - Layla Hamilton Monogatari,OVA,1,7.98,579,3604,33,"Comedy, Drama, Shoujo",50
26447,Uchuusen Sagittarius Pilot,Special,1,5.83,7745,12250,0,"Adventure, Sci-Fi",5
6951,Yu???Gi???Oh! Movie: Chou Yuugou! Toki wo Koeta Kizuna,Movie,1,7.23,2703,2339,55,"Game, Adventure, Shounen",49
9774,Morita-san wa Mukuchi,OVA,1,6.67,4896,4193,2,"Comedy, School, Slice of Life",23
22757,X Maiden,ONA,8,4.93,12686,9582,0,"Slice of Life, Comedy, School",11
37349,Goblin Slayer,TV,0,0,,3478,35,"Action, Fantasy",0
6787,Goulart Knights: Evoked the Beginning Black,OVA,1,5.87,7642,3865,11,"Action, Drama, Fantasy, Shoujo, Supernatural",22
6198,Detective Conan OVA 08: High School Girl Detective Sonoko Suzuki&#039;s Case Files,OVA,1,7.3,2416,3951,6,"Police, Comedy, Mystery, Shounen",25
1335,Ghost in the Shell: Stand Alone Complex - Tachikoma na Hibi,Special,26,7.26,2563,2634,33,"Comedy, Mecha, Sci-Fi",1
37614,Hitoribocchi no Marumaru Seikatsu,TV,0,0,,9001,14,"Slice of Life, Comedy, School, Shounen",0
30262,Okane ga Nai Specials,Special,4,6.42,,6506,2,"Comedy, Drama, Romance, Yaoi",1
691,Yawara!,TV,124,7.57,1448,3827,59,"Action, Slice of Life, Martial Arts, Sports, Comedy, Romance, Drama",25
33502,Shuumatsu Nani Shitemasu ka? Isogashii desu ka? Sukutte Moratte Ii desu ka?,TV,12,7.85,803,532,1844,"Sci-Fi, Drama, Romance, Fantasy",24
15391,Kagaku na Yatsura,OVA,1,5.83,7729,3121,65,"Sci-Fi, Comedy, Romance, Ecchi, School, Seinen",25
9969,Gintama&#039;,TV,51,9.11,7,342,4549,"Action, Sci-Fi, Comedy, Historical, Parody, Samurai, Shounen",24
17341,Yama no Susume: Kabe tte Kowakunai no?,Special,1,6.74,4607,3582,2,"Comedy, Slice of Life",5
34539,Saint Seiya: Saintia Shou,TV,0,0,,5234,13,"Action, Adventure, Seinen",0
33697,Gravity Daze The Animation: Ouverture,OVA,1,6.4,5986,5954,4,"Action, Sci-Fi, Fantasy",19
5462,Top wo Nerae! Kagaku Kouza,Special,6,6.19,6810,4473,2,"Comedy, Sci-Fi",2
30453,Dr. Slump: Arale-chan Ayaya!? Penguin Mura de TV Jack,Special,1,5.98,10025,10550,0,"Comedy, Sci-Fi, Shounen",46
34148,Nyanko Days,TV,12,6.64,5026,1955,82,"Slice of Life, Comedy",2
9837,Emblem Take 2,OVA,2,6.7,4749,8914,1,"Action, Drama, Seinen",51
9130,Saint Seiya: The Lost Canvas - Meiou Shinwa 2,OVA,13,8.29,252,1819,223,"Action, Adventure, Martial Arts, Shounen, Super Power, Supernatural",24
1651,Uchuu Senkan Yamato 2,TV,26,7.58,1417,5019,19,"Action, Military, Sci-Fi, Adventure, Space, Drama",24
7158,Dr. Slump Movie 09: Arale-chan N-cha!! Wakuwaku Hot no Natsuyasumi,Movie,1,6.37,6115,8917,0,"Comedy, Sci-Fi, Shounen",20
32995,Yuri!!! on Ice,TV,12,8.18,339,238,11140,"Comedy, Sports",23
8765,Futarigurashi,TV,36,6.45,5793,8683,0,"Comedy, Ecchi, Romance",8
10554,Yakyuukyou no Uta,TV,25,6.6,5235,9645,0,"Action, Drama, Sports",46
35540,Slow Start,TV,12,7.13,3099,1895,95,"Slice of Life, Comedy, School",23
20899,JoJo no Kimyou na Bouken: Stardust Crusaders,TV,24,8.24,277,321,4917,"Action, Adventure, Supernatural, Drama, Shounen",24
62,D.C.: Da Capo,TV,26,6.87,4030,1405,183,"Harem, Drama, Magic, Romance",24
1519,Black Lagoon: The Second Barrage,TV,12,8.27,261,264,1862,"Action, Seinen",24
17076,Chagama Ondo,Movie,1,4.89,9127,9539,0,"Comedy, Supernatural",6
5300,Zoku Natsume Yuujinchou,TV,13,8.62,68,558,1212,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",24
18635,Akane-chan,TV,26,5.98,9561,10482,0,"Slice of Life, Comedy, School, Shoujo",26
1824,Hadashi no Gen,Movie,1,7.88,735,2479,66,"Drama, Historical",83
2044,Mahou no Tenshi Creamy Mami,TV,52,7.19,2857,4307,86,"Comedy, Fantasy, Magic, Romance, School, Sci-Fi, Shoujo",24
28067,Kyouryoku Boukuusen,Movie,1,4.99,9053,11873,0,"Action, Historical, Military",10
32812,TeNiOE,Music,1,5.37,8583,11725,0,Music,3
388,Capeta,TV,52,7.9,694,3307,147,"Cars, Shounen, Sports",23
7711,Karigurashi no Arrietty,Movie,1,8.06,476,613,396,Fantasy,94
4514,Seton Doubutsuki: Kuma no Ko Jacky,TV,26,6.73,4637,8098,3,"Adventure, Historical, Drama",24
31326,High School DxD BorN: Ishibumi Ichiei Kanzen Kanshuu! Mousou Bakuyou Kaijo Original Video,Special,6,7.46,1775,1952,76,"Comedy, Ecchi",3
449,InuYasha: Guren no Houraijima,Movie,1,7.62,1298,1383,181,"Adventure, Comedy, Demons, Drama, Historical, Romance, Shounen, Supernatural",87
7334,Bakugan Battle Brawlers: Gundalian Invaders,TV,39,6.31,6340,2850,34,"Action, Adventure, Fantasy, Game, Shounen",24
9095,Hitomi no Naka no Shounen: Juugo Shounen Hyouryuuki,Special,1,6.7,4757,9962,0,"Adventure, Historical",67
36905,Mentori,ONA,10,4,11229,13480,0,"Comedy, Parody",3
7088,Ichiban Ushiro no Daimaou,TV,12,7.14,3039,245,1006,"Action, Harem, Comedy, Magic, Ecchi, Fantasy, School",23
859,Digimon Savers,TV,48,7.07,3300,1503,204,"Adventure, Comedy, Drama, Fantasy, Shounen",23
106,Hana yori Dango,TV,51,7.85,790,1936,621,"Drama, Romance, School, Shoujo",25
2761,Densetsu Kyojin Ideon: Hatsudou-hen,Movie,1,7.85,789,5287,64,"Drama, Mecha, Sci-Fi, Space",98
633,Legend of Basara,TV,13,7.42,1936,4168,61,"Adventure, Romance, Drama, Shoujo",24
7314,Yona Yona Penguin,Movie,1,5.73,7941,9287,0,"Adventure, Fantasy, Kids",90
36766,Nothing&#039;s Gonna Change,Music,1,3.87,11536,13880,0,"Music, Sci-Fi",3
35617,Magical Maho,OVA,1,4.55,11119,13954,0,"Kids, Magic, Music",22
30489,Minna Atsumare! Falcom Gakuen SC Special,Special,1,5.35,8611,9801,0,"Parody, Comedy, School, Seinen",2
31483,"Akagami no Shirayuki-hime: Nandemonai Takaramono, Kono Page",OVA,1,7.79,892,1956,90,"Drama, Fantasy, Romance, Shoujo",24
2572,Fushigi no Kuni no Alice,TV,52,6.5,5597,6962,5,"Adventure, Fantasy, Kids",26
5549,Dengeki Oshioki Musume Gootaman R: Ai to Kanashimi no Final Battle,OVA,1,5.49,8384,7364,0,"Action, Comedy, Ecchi, Parody",46
4051,Net Ghost Pipopa,TV,51,6.93,3820,7960,5,"Action, Adventure, Comedy, Kids, Sci-Fi, Shounen",24
30290,Fw:Hamatora,Movie,1,7.16,2957,4728,5,"Mystery, Comedy, Super Power",68
18713,Haiyore! Nyaruko-san: Yasashii Teki no Shitome-kata,OVA,1,7.26,2567,2724,11,"Comedy, Parody, Sci-Fi",15
32752,Ryuusei Girl,Music,1,3.52,11916,13647,0,Music,3
10409,Kyouhaku: Owaranai Ashita - Special Stage,Special,1,5.46,,9392,0,Hentai,35
35533,Nanatsu no Umi,Music,1,3.78,11386,13800,0,Music,5
5859,Kiddy GiRL-AND Pilot,OVA,1,6.83,4191,5360,6,"Action, Super Power, Sci-Fi",6
13349,Chouyaku Hyakuninisshu: Uta Koi.,TV,13,7.53,1549,2744,83,"Historical, Josei, Romance",24
27997,Kaitou Tenshi Twin Angel: Kyun Kyun???Tokimeki Paradise!! OVA,OVA,2,5.84,7711,8696,1,Magic,25
9322,HHH Triple Ecchi,OVA,4,7.39,,2962,201,Hentai,16
6383,Chargeman Ken!,TV,65,5.81,7770,8558,8,"Action, Adventure, Sci-Fi, Shounen",6
2145,Black Gate: Kanin no Gakuen,OVA,2,5.95,,5475,5,"Fantasy, Hentai, Supernatural",30
1938,Shin Kaitei Gunkan,OVA,2,6.15,6911,8079,1,"Action, Adventure, Fantasy, Historical, Military, Sci-Fi",50
30123,Akagami no Shirayuki-hime,TV,12,7.92,651,269,3448,"Fantasy, Romance, Drama, Shoujo",24
32382,"Wake Up, Girls! no Miyagi PR Yarasete Kudasai!",Special,1,6.14,6984,7802,1,Drama,7
4053,Tennis no Ouji-sama: Zenkoku Taikai-hen - Final,OVA,7,8.11,427,2339,67,"Comedy, Sports, School, Shounen",23
30738,Gamba: Gamba to Nakama-tachi,Movie,1,5.87,7641,10545,2,"Adventure, Kids",94
14735,Detective Conan Movie 17: Private Eye in the Distant Sea,Movie,1,7.86,776,2770,13,"Adventure, Comedy, Mystery, Police, Shounen",110
25313,Gintama&#039;: Futon ni Haitte kara Buki Nokoshi ni Kizuite Neru ni Nerenai Toki mo Aru,Special,1,8.17,347,2688,52,"Action, Sci-Fi, Comedy, Historical, Parody, Samurai, Shounen",24
2766,Super Doll Licca-chan,TV,52,6.63,5081,6588,3,"Adventure, Magic, Comedy",25
21447,Meitantei Rascal,TV,12,5.46,11224,11079,1,"Adventure, Mystery, Kids",5
5593,Dogs: Bullets & Carnage,OVA,4,7.42,1925,1543,263,"Action, Seinen",15
32717,Aikatsu Stars!,TV,100,7.79,891,3866,156,"Music, Slice of Life, School, Shoujo",24
33899,IDOLiSH7,TV,17,7.62,1297,3338,214,Music,24
23741,Wakakusa Monogatari: Nan to Jo-sensei Specials,Special,2,6.38,12626,11059,1,"Drama, Historical, School, Slice of Life",45
33713,Seihou Bukyou Outlaw Star Specials,Special,2,7.16,2979,6045,2,"Action, Adventure, Comedy, Ecchi, Sci-Fi",25
34631,Aitata Bocchi,Special,1,4.63,9569,12288,0,"Dementia, Drama",11
3095,Sono Kinisasete yo: My My Mai,OVA,2,5.98,7403,7579,2,"Ecchi, Comedy, Supernatural",39
34402,Love Kome: We Love Rice,TV,12,4.67,9282,4134,7,Slice of Life,4
33668,Soushin Shoujo Matoi,TV,12,6.77,4467,2763,23,"Supernatural, Magic",24
29980,Adventures in Beauty Wonderland,Movie,1,4.03,9446,8076,3,"Adventure, Dementia",4
11135,Hybrid Child,OVA,4,8.02,531,1812,385,"Drama, Historical, Romance, Sci-Fi, Shounen Ai",25
2008,Yawara! Sore Yuke Koshinuke Kids!!,Movie,1,6.34,6290,8137,0,"Comedy, Martial Arts, Slice of Life, Sports",60
479,Ueki no Housoku,TV,51,7.85,807,1110,750,"Adventure, Comedy, Supernatural, Drama, Shounen",23
37398,PriPara & Kiratto Pri???chan Movie: Kirakira Memorial Live,Movie,1,7,11824,10650,1,"Magic, Shoujo, Slice of Life",0
3375,Kirepapa.,OVA,2,6.94,,1878,149,"Comedy, Drama, Romance, Yaoi",29
1736,B&#039;T X Neo,OVA,14,7.28,2483,5750,17,"Action, Adventure, Shounen",24
20613,Viva Namida,Music,1,6.67,4913,5868,0,Music,5
1666,Babel Nisei,TV,39,6.44,5835,8440,1,"Sci-Fi, Adventure, Supernatural, Shounen",25
2195,Heisa Byouin,OVA,2,6.06,,7113,1,Hentai,30
4068,Shin Megami Tensei Devil Children: Light & Dark,TV,52,6.45,5813,8221,0,"Action, Kids, Adventure, Fantasy, Magic, Game, Supernatural, Demons, Sci-Fi",24
5290,Keroro Gunsou Movie 3: Tenkuu Daikessen de Arimasu!,Movie,1,7.64,1251,5929,12,"Comedy, Sci-Fi, Shounen",95
25613,Genki Genki Non-tan: Utaou! Christmas,OVA,1,5.56,10208,13270,0,"Music, Kids",32
34012,Isekai Shokudou,TV,12,7.39,2069,938,232,"Comedy, Fantasy, Mystery",23
10884,Saki Achiga-hen: Episode of Side-A,TV,12,7.37,2160,2306,113,"Game, School, Slice of Life",24
8764,Hajime Ningen Gon,TV,39,5.88,10301,11236,0,"Comedy, Historical",25
32843,Senki Zesshou Symphogear XV,TV,0,0,,4982,194,"Action, Music, Sci-Fi",0
37440,Psycho-Pass SS Case 1: Tsumi to Batsu,Movie,1,0,,3087,11,"Action, Police, Psychological, Sci-Fi",0
20021,Sword Art Online: Extra Edition,Special,1,6.88,4011,486,458,"Action, Adventure, Fantasy, Game, Romance",101
61,D.N.Angel,TV,26,7.31,2376,582,1421,"Action, Comedy, Magic, Romance, Fantasy, School, Shoujo",23
1244,Ankoku Shindenshou Takegami,OVA,3,5.64,8091,7899,2,"Action, Mecha, Supernatural, Drama, Sci-Fi",43
36018,Dia Horizon,ONA,3,3.82,9972,10116,0,"Game, Parody",0.583333333
31593,Rokka no Yuusha Picture Drama,Special,3,6.61,5175,4460,3,"Action, Adventure, Mystery, Magic, Fantasy",11
1477,City Hunter: The Secret Service,Special,1,7.52,1569,5454,1,"Action, Comedy, Mystery, Shounen",90
3110,Kaze no Naka no Shoujo: Kinpatsu no Jeanie,TV,52,7.12,3123,7000,10,"Drama, Historical",26
2204,Karakurizoushi Ayatsuri Sakon,TV,26,7.47,1732,4157,40,"Mystery, Horror, Thriller, Shounen",25
35905,Ryuuou no Oshigoto!,TV,12,7.07,3318,1318,133,"Slice of Life, Game, Comedy",23
17739,Hidamari Sketch: Sae Hiro Sotsugyou-hen,OVA,2,8.12,411,4107,12,"Slice of Life, Comedy, School, Seinen",23
34289,Schoolgirl Strikers: Animation Channel,TV,13,5.72,7953,3107,22,"Action, Sci-Fi, School",24
2430,Gekka Bijin,OVA,2,6.23,,7030,7,Hentai,30
833,Choujuushin Gravion,TV,13,6.46,5753,3769,17,"Action, Comedy, Mecha, Sci-Fi, Shounen",23
35111,Haikyuu!! Movie 4: Concept no Tatakai,Movie,1,7.95,613,3720,16,"Comedy, Drama, School, Shounen, Sports",88
1805,Master Mosquiton,OVA,6,6.82,4244,5554,14,"Action, Adventure, Comedy, Demons, Supernatural, Vampire",27
9970,Floating Material,OVA,2,6.74,,4488,18,Hentai,30
5306,Tales of Symphonia The Animation: Tethe&#039;alla-hen,OVA,4,7.6,1365,2420,76,"Action, Adventure, Magic, Martial Arts, Fantasy",40
33394,Mahou Shoujo? Naria???Girls,TV,12,3.79,9468,5050,9,Magic,8
10815,UFO Senshi Dai Apolon 2,TV,21,6.28,12558,10979,0,"Action, Sci-Fi, Mecha",24
21475,Ikkyuu-san: Haru Da! Yancha Hime,Movie,1,6.63,10563,12539,0,"Comedy, Historical, Kids",15
35774,Starmyu 2nd Season Special,Special,1,6.99,3617,7432,2,Music,27
11755,009 Re:Cyborg,Movie,1,6.68,4826,3574,12,"Action, Adventure, Mecha, Sci-Fi",103
15845,Chikan no Licence,OVA,2,6.32,,5418,10,Hentai,19
1456,L/R: Licensed by Royal,TV,12,6.59,5289,6092,7,"Action, Adventure, Police, Mystery",23
1,Cowboy Bebop,TV,26,8.81,27,38,39145,"Action, Adventure, Comedy, Drama, Sci-Fi, Space",24
35241,Konohana Kitan,TV,12,7.7,1110,1334,295,"Slice of Life, Fantasy, Seinen, Shoujo Ai",23
17825,Ikenai Boy: Ikasu Maruhi Hand Power,OVA,1,3.23,,11056,0,"Comedy, Hentai",50
1742,Souryuuden,OVA,12,6.69,4818,7071,7,"Mystery, Super Power, Supernatural, Drama",45
32446,MONSTER GENERATiON,Music,1,6.68,4850,8116,2,Music,1
3970,Sentakuya Shin-chan,OVA,2,7.03,,4402,59,Hentai,30
22241,Ribbon no Kishi Pilot,Special,1,5.46,11872,11117,0,Adventure,28
9756,Mahou Shoujo Madoka???Magica,TV,12,8.46,125,50,34352,"Drama, Magic, Psychological, Thriller",24
7305,Detective Conan Movie 10: Promo Special,Special,1,7.82,841,4707,6,"Adventure, Police, Comedy, Mystery, Shounen",23
30665,4.Eyes,Movie,1,3.54,9483,9880,0,Dementia,9
6919,X-Men,TV,12,6.46,5782,2800,29,"Action, Drama, Super Power",23
10109,Softenni,TV,12,6.58,5300,2813,20,"Comedy, Sports, Ecchi, School",24
7017,K-On!: Ura-On!,Special,7,6.39,6044,1729,55,Comedy,2
4943,Yousei Florence,Movie,1,6.78,4432,7920,1,"Adventure, Fantasy, Music",91
30463,Kyoufu Shinbun (2014),ONA,16,5.65,8106,8208,3,"Horror, Demons, Supernatural, Fantasy",10
2266,Gakuen no Shuryousha,OVA,2,6.16,,6979,9,Hentai,30
37516,City Hunter Movie,Movie,1,0,,7442,0,"Action, Mystery, Comedy, Shounen",0
36161,"Annyeong, Jeonwoochi! Dosoolrobotdaegyeoljeon",Movie,1,4.67,9618,13926,1,"Sci-Fi, Kids, Martial Arts",88
11203,Hero Hero-kun,TV,104,6.09,10426,11924,1,"Adventure, Comedy, Game, Kids",5
7014,Tezuka Osamu no Buddha: Akai Sabaku yo! Utsukushiku,Movie,1,7.08,3286,4527,16,"Drama, Historical, Military, Supernatural",111
17131,Dennou Sentai Voogie&#039;s???Angel: Forever and Ever,OVA,1,5.06,9969,10725,0,"Action, Mecha, Comedy, Sci-Fi, Drama",75
31815,"Kono Danshi, Mahou ga Oshigoto Desu.",TV,4,7.19,2852,3071,37,"Magic, Fantasy, Shounen Ai",7
2552,Tetsuko no Tabi,TV,13,6.52,5529,7337,6,"Comedy, Seinen, Slice of Life",24
31624,Tomato ni Natta Otokonoko,ONA,1,5.28,8729,10634,0,Kids,4
2950,Doubutsu no Mori,Movie,1,7.13,3068,3147,84,"Kids, Slice of Life",87
2567,Pinocchio yori Piccolino no Bouken,TV,52,6.21,6728,8156,2,"Adventure, Kids",20
32835,Ganbare!! Tabuchi-kun!!,Movie,1,5.67,10179,12702,0,"Comedy, Sports",95
18557,High School Agent,OVA,2,5.9,7566,10073,0,"Action, Drama, Military",28
4901,Black Lagoon: Roberta&#039;s Blood Trail,OVA,5,8.13,394,595,679,"Action, Seinen",33
33727,Neko no Dayan: Fushigi Gekijou,TV,30,4.75,11434,11688,0,Kids,3
1215,Mobile Suit Gundam SEED C.E.73: Stargazer,ONA,3,7.21,2783,2886,48,"Space, Mecha, Military, Sci-Fi",15
30909,vivi,Music,1,6.17,6887,10169,0,"Adventure, Music, Romance, Fantasy",4
437,Perfect Blue,Movie,1,8.32,225,433,3580,"Dementia, Horror, Psychological, Drama",80
32388,Undouki Kenshin Manual Taiou Taisou,Special,1,3.25,12584,12843,0,Kids,3
2130,Kaibutsu Oujo,TV,25,7.11,3167,1462,188,"Action, Comedy, Supernatural, Horror, Vampire, Shounen",24
10620,Mirai Nikki (TV),TV,26,7.89,721,12,23674,"Action, Psychological, Supernatural, Thriller, Mystery, Shounen",23
252,Madlax,TV,26,7.14,3047,2134,136,"Military, Mystery, Psychological, Supernatural, Drama, Magic, Shounen",24
27521,Gra-P & Rodeo,TV,61,5.52,10270,11027,0,"Music, Comedy",2
35627,Honoo no Alpenrose: Sweet Memory Ongaku-hen,OVA,1,5,10495,13063,0,"Drama, Historical, Music, Romance, Shoujo",29
2318,Dog Soldier,OVA,1,4,9454,8149,3,"Action, Military, Seinen",46
17163,Peeping Life: The Perfect Evolution Specials,Special,3,5.18,8864,10521,0,"Slice of Life, Comedy",3
31050,Cyborg 009 VS Devilman,OVA,3,6.59,5239,4435,15,"Action, Sci-Fi, Super Power, Demons, Supernatural, Shounen",31
5074,Tetsuwan Birdy Decode:02,TV,12,7.81,868,1928,206,"Action, Sci-Fi, Comedy",23
37347,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka 2nd Season,TV,0,0,,1482,125,"Action, Adventure, Comedy, Fantasy, Romance",0
36347,Gomennasai,Music,1,4.46,10259,14140,0,"Music, Kids",2
20185,Pa-Pa-Pa the ??? Movie: Perman,Movie,1,6.19,6802,11298,0,"Adventure, Comedy",31
16099,Sword Art Online: Sword Art Offline,Special,9,6.38,6094,1314,190,Comedy,11
25777,Shingeki no Kyojin Season 2,TV,12,8.47,123,46,7435,"Action, Military, Mystery, Super Power, Drama, Fantasy, Shounen",24
7257,Shijin no Shougai,Movie,1,5.83,7742,8772,2,"Drama, Fantasy, Psychological",19
12763,0-sen Hayato,TV,38,6.53,9538,10461,0,"Historical, Military",15
8888,Code Geass: Boukoku no Akito 1 - Yokuryuu wa Maiorita,Movie,1,7.56,1459,756,483,"Action, Mecha, Military, Sci-Fi",51
19533,Fujiko Fujio A no Mumako,Special,1,5.14,10109,11907,0,"Horror, Supernatural",31
6988,Doraemon Movie 30: Nobita no Ningyo Daikaisen,Movie,1,7.32,2332,7260,2,"Adventure, Comedy, Fantasy, Kids, Shounen",99
3641,Naisho no Tsubomi,OVA,3,6.68,4849,4569,8,"Kids, Romance, School, Shoujo, Slice of Life, Supernatural",28
24727,Baka to Test to Shoukanjuu Ni!: Mahou Hideyoshi Hideyoshi,Special,1,7.31,2371,3196,11,"Comedy, Magic",3
32804,Ainone,Music,1,4.55,9343,10307,0,"Music, Drama",1
4608,Yuuwaku Countdown: Akira,OVA,3,5.83,,7770,5,Hentai,30
37679,Nanatsu-iro REALiZE,Music,1,6.37,6133,12980,0,Music,4
33363,"""Eiyuu"" Kaitai",OVA,1,6.1,7042,7068,1,"Comedy, Drama",27
8651,Newmanoid Cam: Cam Castin,OVA,1,6.59,,6090,8,Hentai,15
8949,Tottoko Hamtarou OVA 2: Hamuchanzu no Takara Sagashi Daisaku - Hamuha! Suteki na Umi no Natsuyasumi,OVA,1,6.53,5496,8402,1,Kids,44
6087,Jetter Mars,TV,27,6.67,4889,9313,1,"Action, Drama, Mecha, Sci-Fi",23
33705,Mameshiba the DVD Green Pea-shiba no Kutsujoku,OVA,4,4.78,11150,11105,0,Comedy,0.433333333
18241,Himitsukessha Taka no Tsume MAX,TV,38,6.28,10453,11157,0,"Comedy, Parody, Super Power",5
36626,Yakiniku-ten Sengoku,ONA,12,4.82,12729,11906,0,"Slice of Life, Comedy",6
24975,Ghibli ga Ippai Special Short Short,Special,10,5.84,7708,8035,1,Slice of Life,1
34134,One Punch Man 2,TV,0,0,,302,738,"Action, Comedy, Parody, Sci-Fi, Seinen, Super Power, Supernatural",0
4798,Druaga no Tou: The Aegis of Uruk - Jil no Bouken,Special,1,7.22,2713,3422,9,"Adventure, Fantasy",24
35936,Imouto Bitch ni Shiboraretai,OVA,2,7.18,,4848,26,Hentai,16
32228,Teekyuu 7,TV,12,6.8,4337,3744,13,"Comedy, Shounen, Sports",2
6413,Go! Go! Ackman,OVA,1,6.22,6686,8533,1,"Action, Comedy, Demons, Supernatural",15
2073,Hengen Taima Yakou Karura Mau! Sendai Kokeshi Enka,OVA,6,6.45,5798,9727,1,"Horror, Shoujo",30
2299,Uchuu no Kishi Tekkaman Blade OVA: Burning Clock,OVA,1,6.7,4777,7620,1,"Action, Mecha, Sci-Fi, Shounen",9
36517,Ninja Batman,OVA,1,6.65,4976,2926,29,"Action, Martial Arts, Samurai",85
10527,Duel Masters Cross,TV,100,6.63,5057,7589,2,"Action, Adventure, Comedy, Shounen",10
7475,Ano Ko ni 1000%,OVA,1,5.36,8583,7657,0,"Romance, School, Shoujo",10
8294,Shinshou Genmukan,OVA,4,6.61,,6101,12,Hentai,15
34895,Zutto Suki Datta,OVA,0,5.82,,7059,5,"Hentai, Drama, School",30
34153,Eyedrops Episode 0,ONA,1,4.87,9147,11464,0,Space,2
28691,Kemurigusa Monogatari,Movie,1,5.32,8650,11263,0,Comedy,3
18661,Kamisama Hajimemashita OVA,OVA,2,8.06,474,1429,219,"Comedy, Demons, Supernatural, Romance, Fantasy, Shoujo",14
32287,Kanamewo,ONA,1,6.79,4362,4062,35,"Romance, Supernatural, Drama, Shoujo Ai",5
5581,"Kaitei Daisensou: Ai no 20,000 Miles",Special,1,5.93,7502,11141,1,"Action, Adventure",73
10852,Game Tengoku OVA,OVA,1,5.08,10163,11625,0,"Action, Adventure, Comedy, Mecha",15
22535,Kiseijuu: Sei no Kakuritsu,TV,24,8.52,94,42,15963,"Action, Sci-Fi, Horror, Psychological, Drama, Seinen",23
24973,Bokura wa Minna Kawai-sou Specials,Special,14,7.22,2711,3711,13,"Comedy, Seinen",1
8278,Biohazard 4: Incubate,OVA,1,6.36,6149,4929,9,"Action, Demons, Horror, Military, Mystery, Police, Supernatural, Thriller",82
32943,Hikari: Kariya wo Tsunagu Monogatari,Special,1,5.93,7499,10709,0,Sports,9
1249,"Zone of the Enders: Dolores, I",TV,26,7.03,3480,4045,27,"Action, Adventure, Space, Comedy, Mecha, Military, Sci-Fi",24
1164,Mahou Senshi Louie,TV,24,7.23,2687,3091,63,"Adventure, Comedy, Fantasy, Magic, Shounen",23
17699,Toriko Movie: Bishokushin no Special Menu,Movie,1,7.23,2698,5397,3,"Action, Adventure, Fantasy, Shounen",81
30160,Oppai ga Ippai,Music,1,4.95,9084,11854,0,"Music, Kids",2
1399,Macross 7 Encore,OVA,3,7.04,3416,4386,8,"Action, Comedy, Drama, Mecha, Music, Sci-Fi, Shounen",24
4660,Yoshino no Hime,ONA,1,5.84,7721,9938,1,"Comedy, Fantasy, Historical, Slice of Life",8
34372,Cofun Gal no Coffy Campus Life: Intro,ONA,1,3.38,9913,13977,0,"Comedy, Parody",4
6467,Detective Conan Movie 14: The Lost Ship in the Sky,Movie,1,8.27,263,2195,45,"Action, Mystery, Police, Shounen",102
35444,Neko to Mata,TV,0,5.24,11440,10558,0,Supernatural,0.7
